confound,"verb: be confusing or perplexing to
verb: mistake one thing for another","Though Harry loved numbers, he found calculus confounding.
Americans often confound sweet potatoes with yams, and refer to both vegetables by the same name.",,,
conniving,verb: taking part in immoral and unethical plots,"The queen was so conniving that, with the help of the prince, she tried to overthrow the king.",,,
conniving,verb: taking part in immoral and unethical plots,"The queen was so conniving that, with the help of the prince, she tried to overthrow the king.",,,
consecrate,verb: to make holy or set apart for a high purpose,"At the church of Notre Dame in France, the new High Altar was consecrated in 1182.",,,
conspicuous,adjective: without any attempt at concealment; completely obvious,"American basketball players are always conspicuous when they go abroad--not only are they American, but some are over seven feet tall.",,,
constituent,"noun: a citizen who is represented in a government by officials for whom he or she votes
noun: an abstract part of something","The mayor's constituents are no longer happy with her performance and plan to vote for another candidate in the upcoming election.
The constituents of the metal alloy are nickel, copper, and tin.",,,
constraint,noun: something that limits or restricts,"We don't have many resources, so we'll have to work with some very tight constraints.",,,
construe,verb: interpreted in a particular way,The author's inability to take a side on the issue was construed by both his opponents and supporters as a sign of weakness.,,,
consummate,"adjective: having or revealing supreme mastery or skill
verb: to make perfect and complete in every respect","Tyler was the consummate musician: he was able to play the guitar, harmonica, and the drum at the same time.
The restoration of the ancient church was only consummated after a twenty years of labor.",,,
contemptuous,"adjective: scornful, looking down at others with a sneering attitude","Always on the forefront of fashion, Vanessa looked contemptuously at anyone wearing dated clothing.",,,
contentious,adjective: likely to argue,"Since old grandpa Harry became very contentious during the summer when only reruns were on T.V., the grandkids learned to hide from him at every opportunity.",,,
contingent,"noun: a gathering of persons representative of some larger group
adjective: possible but not certain to occur","A small contingent of those loyal to the king have gathered around the castle to defend it.
Whether the former world champions can win again this year is contingent upon none of its star players getting injured.",,,
contrite,adjective: to be remorseful,"Though he stole his little sister’s licorice stick with malevolent glee, Chucky soon became contrite when his sister wouldn't stop crying.",,,
contrition,noun: the feeling of remorse or guilt that comes from doing something bad,Those who show contrition during their prison terms--especially when under review by a parole board--often get shortened sentences.,,,
contrive,"verb: to pull off a plan or scheme, usually through skill or trickery","Despite a low GPA, he contrived to get into college, going so far as to write his own glowing letters of recommendation.",,,
conundrum,noun: a difficult problem,Computers have helped solve some of the mathematical conundrums which have puzzled man for many centuries.,,,
convivial,adjective: describing a lively atmosphere,The wedding reception was convivial; friends who hadn't seen each other for ages drank and ate together before heading to the dance floor.,,,
convoluted,adjective: highly complex or intricate,"Instead of solving the math problem in three simple steps, Kumar used a convoluted solution requiring fifteen steps.",,,
copious,adjective: in abundant supply,"In midsummer, there are copious popiscle stands at the beach; in the winter, there are none.",,,
cornucopia,noun: an abundant supply of something good,The International Food Expo was a cornucopia of culinary delights: gourmet foods from every continent were under one roof.,,,
